dcop,p3,date_known,ub,p4,algo,p1,p2,mean_run,iteration,bird_eye_cost,anytime_bird_eye,known_ratio,cost_change_counter,top_cost_not_best,top_change_counter,top_change_ratio,anytime_cost,top_cost,hyper_parametr,Heuristics
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1730,55484,54548,1.0,1506,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1731,55528,54548,1.0,1507,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1732,55226,54548,1.0,1508,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1733,55226,54548,1.0,1509,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1734,55318,54548,1.0,1509,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1735,54902,54548,1.0,1510,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1736,55520,54548,1.0,1511,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1737,55172,54548,1.0,1512,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1738,55742,54548,1.0,1513,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1739,55118,54548,1.0,1514,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1740,55666,54548,1.0,1515,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1741,55666,54548,1.0,1516,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1742,55342,54548,1.0,1516,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1743,55576,54548,1.0,1517,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1744,56114,54548,1.0,1518,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1745,55622,54548,1.0,1519,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1746,54904,54548,1.0,1520,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1747,55184,54548,1.0,1521,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1748,55184,54548,1.0,1522,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1749,55104,54548,1.0,1522,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1750,55246,54548,1.0,1523,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1751,55704,54548,1.0,1524,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1752,56148,54548,1.0,1525,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1753,55770,54548,1.0,1526,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1754,55770,54548,1.0,1527,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1755,55716,54548,1.0,1527,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1756,55716,54548,1.0,1528,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1757,56738,54548,1.0,1528,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1758,57548,54548,1.0,1529,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1759,56594,54548,1.0,1530,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1760,56332,54548,1.0,1531,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1761,55178,54548,1.0,1532,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1762,55330,54548,1.0,1533,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1763,55122,54548,1.0,1534,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1764,54978,54548,1.0,1535,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1765,54946,54548,1.0,1536,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1766,54946,54548,1.0,1537,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1767,55752,54548,1.0,1537,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1768,55432,54548,1.0,1538,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1769,55432,54548,1.0,1539,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1770,55432,54548,1.0,1539,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1771,55678,54548,1.0,1539,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1772,55414,54548,1.0,1540,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1773,55240,54548,1.0,1541,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1774,56050,54548,1.0,1542,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1775,55712,54548,1.0,1543,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1776,55184,54548,1.0,1544,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1777,54636,54548,1.0,1545,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1778,55344,54548,1.0,1546,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1779,56976,54548,1.0,1547,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1780,55390,54548,1.0,1548,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1781,54766,54548,1.0,1549,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1782,54766,54548,1.0,1550,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1783,55590,54548,1.0,1550,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1784,55096,54548,1.0,1551,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1785,54766,54548,1.0,1552,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1786,54898,54548,1.0,1553,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1787,54898,54548,1.0,1554,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1788,55916,54548,1.0,1554,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1789,54982,54548,1.0,1555,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1790,54570,54548,1.0,1556,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1791,54570,54548,1.0,1557,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1792,54702,54548,1.0,1557,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1793,55586,54548,1.0,1558,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1794,54680,54548,1.0,1559,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1795,54680,54548,1.0,1560,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1796,54858,54548,1.0,1560,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1797,55392,54548,1.0,1561,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1798,55294,54548,1.0,1562,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1799,57012,54548,1.0,1563,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1800,56630,54548,1.0,1564,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1801,55658,54548,1.0,1565,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1802,56206,54548,1.0,1566,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1803,55842,54548,1.0,1567,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1804,54922,54548,1.0,1568,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1805,54628,54548,1.0,1569,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1806,55034,54548,1.0,1570,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1807,55034,54548,1.0,1571,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1808,54628,54548,1.0,1571,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1809,54628,54548,1.0,1572,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1810,55542,54548,1.0,1572,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1811,55950,54548,1.0,1573,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1812,56210,54548,1.0,1574,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1813,55320,54548,1.0,1575,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1814,55320,54548,1.0,1576,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1815,54628,54548,1.0,1576,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1816,54628,54548,1.0,1577,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1817,54768,54548,1.0,1577,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1818,54548,54548,1.0,1578,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1819,54548,54548,1.0,1579,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1820,54876,54548,1.0,1579,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1821,55160,54548,1.0,1580,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1822,54548,54548,1.0,1581,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1823,54548,54548,1.0,1582,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1824,54974,54548,1.0,1582,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1825,54680,54548,1.0,1583,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1826,54680,54548,1.0,1584,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1827,54838,54548,1.0,1584,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1828,54838,54548,1.0,1585,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1829,54838,54548,1.0,1585,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1830,54874,54548,1.0,1585,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1831,54548,54548,1.0,1586,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1832,54790,54548,1.0,1587,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1833,54548,54548,1.0,1588,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1834,54680,54548,1.0,1589,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1835,54680,54548,1.0,1590,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1836,54548,54548,1.0,1590,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1837,54680,54548,1.0,1591,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1838,54952,54548,1.0,1592,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1839,54952,54548,1.0,1593,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1840,54680,54548,1.0,1593,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1841,56810,54548,1.0,1594,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1842,54822,54548,1.0,1595,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1843,54822,54548,1.0,1596,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1844,54822,54548,1.0,1596,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1845,56186,54548,1.0,1596,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1846,55248,54548,1.0,1597,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1847,55102,54548,1.0,1598,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1848,55014,54548,1.0,1599,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1849,55014,54548,1.0,1600,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1850,54548,54548,1.0,1600,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1851,54548,54548,1.0,1601,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1852,55098,54548,1.0,1601,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1853,54984,54548,1.0,1602,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1854,54548,54548,1.0,1603,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1855,55146,54548,1.0,1604,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1856,54864,54548,1.0,1605,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1857,55456,54548,1.0,1606,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1858,55056,54548,1.0,1607,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1859,54828,54548,1.0,1608,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1860,55074,54548,1.0,1609,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1861,54768,54548,1.0,1610,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1862,54664,54548,1.0,1611,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1863,54930,54548,1.0,1612,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1864,55764,54548,1.0,1613,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1865,55742,54548,1.0,1614,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1866,54570,54548,1.0,1615,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1867,54570,54548,1.0,1616,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1868,54548,54548,1.0,1616,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1869,54548,54548,1.0,1617,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1870,54548,54548,1.0,1617,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1871,55218,54548,1.0,1617,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1872,54874,54548,1.0,1618,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1873,54874,54548,1.0,1619,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1874,54548,54548,1.0,1619,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1875,54548,54548,1.0,1620,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1876,54548,54548,1.0,1620,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1877,54548,54548,1.0,1620,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1878,54548,54548,1.0,1620,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1879,54680,54548,1.0,1620,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1880,54548,54548,1.0,1621,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1881,55366,54548,1.0,1622,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1882,55650,54548,1.0,1623,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1883,55974,54548,1.0,1624,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1884,57352,54548,1.0,1625,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1885,55286,54548,1.0,1626,2147483647,0,0.0,73476,0,299,1
Uniformly random DCOPs,1.0,false,200,0.0,AsynchronyDSA_SDP_k=40,0.6,1.0,1,1886,54980,54548,1.0,1627,2147483647,0,0.0,73476,0,299,1
